time,fireArea,predictedFireArea,accuracy,sensitivity,specificity,tp,fp,tn,fn
9909,918,916,0.994140625,0.9923747276688453,0.995575221238938,911,5,1125,7
9937,918,916,0.9931640625,0.9912854030501089,0.9946902654867257,910,6,1124,8
9964,918,916,0.9931640625,0.9912854030501089,0.9946902654867257,910,6,1124,8
9991,918,916,0.9912109375,0.9891067538126361,0.9929203539823008,908,8,1122,10
10019,918,916,0.9912109375,0.9891067538126361,0.9929203539823008,908,8,1122,10
10046,918,916,0.9912109375,0.9891067538126361,0.9929203539823008,908,8,1122,10
10073,918,916,0.9912109375,0.9891067538126361,0.9929203539823008,908,8,1122,10
10100,918,916,0.990234375,0.9880174291938998,0.9920353982300885,907,9,1121,11
10128,918,916,0.986328125,0.9836601307189542,0.988495575221239,903,13,1117,15
10155,918,916,0.986328125,0.9836601307189542,0.988495575221239,903,13,1117,15
10182,918,916,0.984375,0.9814814814814815,0.9867256637168141,901,15,1115,17
10210,918,916,0.982421875,0.9793028322440087,0.9849557522123894,899,17,1113,19
10237,918,916,0.982421875,0.9793028322440087,0.9849557522123894,899,17,1113,19
10264,918,916,0.9833984375,0.9803921568627451,0.9858407079646018,900,16,1114,18
10292,918,916,0.982421875,0.9793028322440087,0.9849557522123894,899,17,1113,19
10319,918,916,0.982421875,0.9793028322440087,0.9849557522123894,899,17,1113,19
10346,918,916,0.982421875,0.9793028322440087,0.9849557522123894,899,17,1113,19
10373,918,916,0.9814453125,0.9782135076252724,0.984070796460177,898,18,1112,20
10401,918,916,0.9794921875,0.9760348583877996,0.9823008849557522,896,20,1110,22
10428,918,916,0.9794921875,0.9760348583877996,0.9823008849557522,896,20,1110,22
10455,918,916,0.9794921875,0.9760348583877996,0.9823008849557522,896,20,1110,22
10483,918,916,0.9775390625,0.9738562091503268,0.9805309734513274,894,22,1108,24
10510,918,916,0.9765625,0.9727668845315904,0.9796460176991151,893,23,1107,25
10537,918,916,0.9765625,0.9727668845315904,0.9796460176991151,893,23,1107,25
10565,918,916,0.9765625,0.9727668845315904,0.9796460176991151,893,23,1107,25
10592,918,916,0.9765625,0.9727668845315904,0.9796460176991151,893,23,1107,25
10619,918,916,0.9765625,0.9727668845315904,0.9796460176991151,893,23,1107,25
10646,918,916,0.9765625,0.9727668845315904,0.9796460176991151,893,23,1107,25
10674,918,916,0.9755859375,0.971677559912854,0.9787610619469026,892,24,1106,26
10701,918,916,0.9736328125,0.9694989106753813,0.9769911504424779,890,26,1104,28
10728,918,916,0.9736328125,0.9694989106753813,0.9769911504424779,890,26,1104,28
10756,918,916,0.9736328125,0.9694989106753813,0.9769911504424779,890,26,1104,28
10783,918,916,0.97265625,0.9684095860566448,0.9761061946902655,889,27,1103,29
10810,918,916,0.97265625,0.9684095860566448,0.9761061946902655,889,27,1103,29
10838,918,916,0.97265625,0.9684095860566448,0.9761061946902655,889,27,1103,29
10865,918,916,0.97265625,0.9684095860566448,0.9761061946902655,889,27,1103,29
10892,918,916,0.97265625,0.9684095860566448,0.9761061946902655,889,27,1103,29
10919,918,916,0.97265625,0.9684095860566448,0.9761061946902655,889,27,1103,29
10947,918,916,0.97265625,0.9684095860566448,0.9761061946902655,889,27,1103,29
10974,918,916,0.9716796875,0.9673202614379085,0.9752212389380531,888,28,1102,30
11001,918,916,0.970703125,0.9662309368191722,0.9743362831858408,887,29,1101,31
11029,918,916,0.970703125,0.9662309368191722,0.9743362831858408,887,29,1101,31
11056,918,916,0.970703125,0.9662309368191722,0.9743362831858408,887,29,1101,31
11083,918,916,0.970703125,0.9662309368191722,0.9743362831858408,887,29,1101,31
11111,918,916,0.970703125,0.9662309368191722,0.9743362831858408,887,29,1101,31
11138,918,916,0.970703125,0.9662309368191722,0.9743362831858408,887,29,1101,31
11165,918,916,0.9697265625,0.9651416122004357,0.9734513274336283,886,30,1100,32
11192,918,916,0.9697265625,0.9651416122004357,0.9734513274336283,886,30,1100,32
11220,918,916,0.9697265625,0.9651416122004357,0.9734513274336283,886,30,1100,32
11247,918,916,0.9697265625,0.9651416122004357,0.9734513274336283,886,30,1100,32
11274,918,916,0.9677734375,0.9629629629629629,0.9716814159292035,884,32,1098,34
11302,918,916,0.9677734375,0.9629629629629629,0.9716814159292035,884,32,1098,34
11329,918,916,0.9677734375,0.9629629629629629,0.9716814159292035,884,32,1098,34
11356,918,916,0.9658203125,0.9607843137254902,0.9699115044247788,882,34,1096,36
11384,918,916,0.966796875,0.9618736383442266,0.9707964601769912,883,33,1097,35
11411,918,916,0.966796875,0.9618736383442266,0.9707964601769912,883,33,1097,35
11438,918,916,0.966796875,0.9618736383442266,0.9707964601769912,883,33,1097,35
11465,918,916,0.9677734375,0.9629629629629629,0.9716814159292035,884,32,1098,34
11493,918,916,0.9677734375,0.9629629629629629,0.9716814159292035,884,32,1098,34
11520,918,916,0.9677734375,0.9629629629629629,0.9716814159292035,884,32,1098,34
11547,918,916,0.9677734375,0.9629629629629629,0.9716814159292035,884,32,1098,34
11575,918,916,0.966796875,0.9618736383442266,0.9707964601769912,883,33,1097,35
11602,918,916,0.966796875,0.9618736383442266,0.9707964601769912,883,33,1097,35
11629,918,916,0.966796875,0.9618736383442266,0.9707964601769912,883,33,1097,35
11657,918,916,0.96484375,0.9596949891067538,0.9690265486725663,881,35,1095,37
11684,918,916,0.96484375,0.9596949891067538,0.9690265486725663,881,35,1095,37
11711,918,916,0.96484375,0.9596949891067538,0.9690265486725663,881,35,1095,37
11738,919,917,0.96484375,0.9597388465723613,0.9689991142604074,882,35,1094,37
11766,919,917,0.9658203125,0.9608269858541894,0.9698848538529672,883,34,1095,36
11793,919,917,0.9658203125,0.9608269858541894,0.9698848538529672,883,34,1095,36
11820,919,917,0.9658203125,0.9608269858541894,0.9698848538529672,883,34,1095,36
11848,919,917,0.9638671875,0.9586507072905331,0.9681133746678476,881,36,1093,38
11875,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
11902,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
11930,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
11957,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
11984,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
12011,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
12039,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
12066,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
12093,919,917,0.96484375,0.9597388465723613,0.9689991142604074,882,35,1094,37
12121,919,917,0.96484375,0.9597388465723613,0.9689991142604074,882,35,1094,37
12148,919,917,0.9638671875,0.9586507072905331,0.9681133746678476,881,36,1093,38
12175,919,917,0.9638671875,0.9586507072905331,0.9681133746678476,881,36,1093,38
12203,919,917,0.9638671875,0.9586507072905331,0.9681133746678476,881,36,1093,38
12230,919,917,0.9638671875,0.9586507072905331,0.9681133746678476,881,36,1093,38
12257,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
12284,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
12312,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
12339,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
12366,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
12394,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
12421,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
12448,919,917,0.9609375,0.955386289445049,0.9654561558901683,878,39,1090,41
12476,919,917,0.9609375,0.955386289445049,0.9654561558901683,878,39,1090,41
12503,919,917,0.9609375,0.955386289445049,0.9654561558901683,878,39,1090,41
12530,919,917,0.9609375,0.955386289445049,0.9654561558901683,878,39,1090,41
12557,919,917,0.9609375,0.955386289445049,0.9654561558901683,878,39,1090,41
12585,919,917,0.9609375,0.955386289445049,0.9654561558901683,878,39,1090,41
12612,919,917,0.9609375,0.955386289445049,0.9654561558901683,878,39,1090,41
12639,919,917,0.9609375,0.955386289445049,0.9654561558901683,878,39,1090,41
12667,919,917,0.9609375,0.955386289445049,0.9654561558901683,878,39,1090,41
12694,919,917,0.9619140625,0.956474428726877,0.9663418954827281,879,38,1091,40
12721,919,917,0.9638671875,0.9586507072905331,0.9681133746678476,881,36,1093,38
12749,919,917,0.962890625,0.9575625680087051,0.9672276350752879,880,37,1092,39
12776,919,917,0.9638671875,0.9586507072905331,0.9681133746678476,881,36,1093,38
12803,919,917,0.9638671875,0.9586507072905331,0.9681133746678476,881,36,1093,38
12830,919,917,0.9638671875,0.9586507072905331,0.9681133746678476,881,36,1093,38
12858,919,917,0.9638671875,0.9586507072905331,0.9681133746678476,881,36,1093,38
12885,919,917,0.9638671875,0.9586507072905331,0.9681133746678476,881,36,1093,38
12912,919,917,0.966796875,0.9619151251360174,0.970770593445527,884,33,1096,35
12940,919,917,0.9736328125,0.969532100108814,0.9769707705934455,891,26,1103,28
12967,919,917,0.9755859375,0.9717083786724701,0.978742249778565,893,24,1105,26
12994,919,917,0.98046875,0.9771490750816104,0.983170947741364,898,19,1110,21
13022,919,917,0.984375,0.9815016322089227,0.9867139061116031,902,15,1114,17
13049,919,917,0.9853515625,0.9825897714907508,0.9875996457041629,903,14,1115,16
13076,919,917,0.9853515625,0.9825897714907508,0.9875996457041629,903,14,1115,16
13103,919,917,0.9853515625,0.9825897714907508,0.9875996457041629,903,14,1115,16
13131,919,917,0.9853515625,0.9825897714907508,0.9875996457041629,903,14,1115,16
13158,919,917,0.9853515625,0.9825897714907508,0.9875996457041629,903,14,1115,16
13185,919,918,0.98486328125,0.9825897714907508,0.9867139061116031,903,15,1114,16
13213,919,919,0.984375,0.9825897714907508,0.9858281665190434,903,16,1113,16
13240,919,919,0.984375,0.9825897714907508,0.9858281665190434,903,16,1113,16
13267,919,919,0.984375,0.9825897714907508,0.9858281665190434,903,16,1113,16
13295,919,919,0.984375,0.9825897714907508,0.9858281665190434,903,16,1113,16
13322,919,919,0.984375,0.9825897714907508,0.9858281665190434,903,16,1113,16
13349,919,919,0.9853515625,0.9836779107725789,0.9867139061116031,904,15,1114,15
13376,919,919,0.98828125,0.9869423286180631,0.9893711248892826,907,12,1117,12
13404,919,919,0.9912109375,0.9902067464635473,0.9920283436669619,910,9,1120,9
13431,919,919,0.9931640625,0.9923830250272034,0.9937998228520815,912,7,1122,7
13458,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
13486,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
13513,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
13540,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
13568,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
13595,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13622,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13649,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13677,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13704,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13731,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13759,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13786,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13813,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13841,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13868,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13895,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13922,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13950,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
13977,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14004,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14032,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14059,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14086,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14114,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14141,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14168,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14195,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14223,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14250,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14277,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14305,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14332,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14359,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14387,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14414,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14441,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14468,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14496,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14523,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14550,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14578,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14605,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14632,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14660,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14687,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14714,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14741,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14769,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14796,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14823,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
14851,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
14878,919,919,1.0,1.0,1.0,919,0,1129,0
14905,919,919,1.0,1.0,1.0,919,0,1129,0
14933,919,919,1.0,1.0,1.0,919,0,1129,0
14960,919,919,1.0,1.0,1.0,919,0,1129,0
14987,919,919,1.0,1.0,1.0,919,0,1129,0
15014,919,919,1.0,1.0,1.0,919,0,1129,0
15042,919,919,1.0,1.0,1.0,919,0,1129,0
15069,919,919,1.0,1.0,1.0,919,0,1129,0
15096,919,919,1.0,1.0,1.0,919,0,1129,0
15124,919,919,1.0,1.0,1.0,919,0,1129,0
15151,919,919,1.0,1.0,1.0,919,0,1129,0
15178,919,919,1.0,1.0,1.0,919,0,1129,0
15206,919,919,1.0,1.0,1.0,919,0,1129,0
15233,919,919,1.0,1.0,1.0,919,0,1129,0
15260,919,919,1.0,1.0,1.0,919,0,1129,0
15287,919,919,1.0,1.0,1.0,919,0,1129,0
15315,919,919,1.0,1.0,1.0,919,0,1129,0
15342,919,919,1.0,1.0,1.0,919,0,1129,0
15369,919,919,1.0,1.0,1.0,919,0,1129,0
15397,919,919,1.0,1.0,1.0,919,0,1129,0
15424,919,919,1.0,1.0,1.0,919,0,1129,0
15451,919,919,1.0,1.0,1.0,919,0,1129,0
15479,919,919,1.0,1.0,1.0,919,0,1129,0
15506,919,919,1.0,1.0,1.0,919,0,1129,0
15533,919,919,1.0,1.0,1.0,919,0,1129,0
15560,919,919,1.0,1.0,1.0,919,0,1129,0
15588,919,919,1.0,1.0,1.0,919,0,1129,0
15615,919,919,1.0,1.0,1.0,919,0,1129,0
15642,919,919,1.0,1.0,1.0,919,0,1129,0
15670,919,919,1.0,1.0,1.0,919,0,1129,0
15697,919,919,1.0,1.0,1.0,919,0,1129,0
15724,919,919,1.0,1.0,1.0,919,0,1129,0
15752,919,919,1.0,1.0,1.0,919,0,1129,0
15779,919,919,1.0,1.0,1.0,919,0,1129,0
15806,919,919,1.0,1.0,1.0,919,0,1129,0
15833,919,919,1.0,1.0,1.0,919,0,1129,0
15861,919,919,1.0,1.0,1.0,919,0,1129,0
15888,919,919,1.0,1.0,1.0,919,0,1129,0
15915,919,919,1.0,1.0,1.0,919,0,1129,0
15943,919,919,1.0,1.0,1.0,919,0,1129,0
15970,919,919,1.0,1.0,1.0,919,0,1129,0
15997,919,919,1.0,1.0,1.0,919,0,1129,0
16025,919,919,1.0,1.0,1.0,919,0,1129,0
16052,919,919,1.0,1.0,1.0,919,0,1129,0
16079,919,919,1.0,1.0,1.0,919,0,1129,0
16106,919,919,1.0,1.0,1.0,919,0,1129,0
16134,919,919,1.0,1.0,1.0,919,0,1129,0
16161,919,919,1.0,1.0,1.0,919,0,1129,0
16188,919,919,1.0,1.0,1.0,919,0,1129,0
16216,919,919,1.0,1.0,1.0,919,0,1129,0
16243,919,919,1.0,1.0,1.0,919,0,1129,0
16270,919,919,1.0,1.0,1.0,919,0,1129,0
16298,919,919,1.0,1.0,1.0,919,0,1129,0
16325,919,919,1.0,1.0,1.0,919,0,1129,0
16352,919,919,1.0,1.0,1.0,919,0,1129,0
16379,919,919,1.0,1.0,1.0,919,0,1129,0
16407,919,919,1.0,1.0,1.0,919,0,1129,0
16434,919,919,1.0,1.0,1.0,919,0,1129,0
16461,919,919,1.0,1.0,1.0,919,0,1129,0
16489,919,919,1.0,1.0,1.0,919,0,1129,0
16516,919,919,1.0,1.0,1.0,919,0,1129,0
16543,919,919,1.0,1.0,1.0,919,0,1129,0
16571,919,919,1.0,1.0,1.0,919,0,1129,0
16598,919,919,1.0,1.0,1.0,919,0,1129,0
16625,919,919,1.0,1.0,1.0,919,0,1129,0
16652,919,919,1.0,1.0,1.0,919,0,1129,0
16680,919,919,1.0,1.0,1.0,919,0,1129,0
16707,919,919,1.0,1.0,1.0,919,0,1129,0
16734,919,919,1.0,1.0,1.0,919,0,1129,0
16762,919,919,1.0,1.0,1.0,919,0,1129,0
16789,919,919,1.0,1.0,1.0,919,0,1129,0
16816,919,919,1.0,1.0,1.0,919,0,1129,0
16844,919,919,1.0,1.0,1.0,919,0,1129,0
16871,919,919,1.0,1.0,1.0,919,0,1129,0
16898,919,919,1.0,1.0,1.0,919,0,1129,0
16925,919,919,1.0,1.0,1.0,919,0,1129,0
16953,919,919,1.0,1.0,1.0,919,0,1129,0
16980,919,919,1.0,1.0,1.0,919,0,1129,0
17007,919,919,1.0,1.0,1.0,919,0,1129,0
17035,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17062,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17089,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17117,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17144,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17171,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17198,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17226,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17253,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17280,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17308,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17335,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17362,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17390,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
17417,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17444,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17471,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17499,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17526,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17553,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17581,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17608,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17635,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17663,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17690,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17717,919,919,0.9951171875,0.9945593035908596,0.995571302037201,914,5,1124,5
17744,919,919,0.9951171875,0.9945593035908596,0.995571302037201,914,5,1124,5
17772,919,919,0.9951171875,0.9945593035908596,0.995571302037201,914,5,1124,5
17799,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
17826,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
17854,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
17881,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
17908,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
17936,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17963,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
17990,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
18017,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
18045,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
18072,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
18099,919,919,0.9931640625,0.9923830250272034,0.9937998228520815,912,7,1122,7
18127,919,919,0.9931640625,0.9923830250272034,0.9937998228520815,912,7,1122,7
18154,919,919,0.9931640625,0.9923830250272034,0.9937998228520815,912,7,1122,7
18181,919,919,0.9892578125,0.9880304678998912,0.9902568644818424,908,11,1118,11
18209,919,919,0.9892578125,0.9880304678998912,0.9902568644818424,908,11,1118,11
18236,919,919,0.9892578125,0.9880304678998912,0.9902568644818424,908,11,1118,11
18263,919,919,0.9892578125,0.9880304678998912,0.9902568644818424,908,11,1118,11
18290,919,919,0.9892578125,0.9880304678998912,0.9902568644818424,908,11,1118,11
18318,919,919,0.9892578125,0.9880304678998912,0.9902568644818424,908,11,1118,11
18345,919,919,0.990234375,0.9891186071817193,0.9911426040744021,909,10,1119,10
18372,919,919,0.9931640625,0.9923830250272034,0.9937998228520815,912,7,1122,7
18400,919,919,0.9931640625,0.9923830250272034,0.9937998228520815,912,7,1122,7
18427,919,919,0.9931640625,0.9923830250272034,0.9937998228520815,912,7,1122,7
18454,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
18482,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
18509,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
18536,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
18563,919,919,0.990234375,0.9891186071817193,0.9911426040744021,909,10,1119,10
18591,919,919,0.990234375,0.9891186071817193,0.9911426040744021,909,10,1119,10
18618,919,919,0.990234375,0.9891186071817193,0.9911426040744021,909,10,1119,10
18645,919,919,0.990234375,0.9891186071817193,0.9911426040744021,909,10,1119,10
18673,919,919,0.990234375,0.9891186071817193,0.9911426040744021,909,10,1119,10
18700,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
18727,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
18755,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
18782,919,919,0.994140625,0.9934711643090316,0.9946855624446412,913,6,1123,6
18809,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
18836,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
18864,919,919,0.99609375,0.9956474428726877,0.9964570416297609,915,4,1125,4
18891,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
18918,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
18946,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
18973,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
19000,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19028,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19055,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19082,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19109,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
19137,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19164,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19191,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19219,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19246,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19273,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19301,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19328,919,919,1.0,1.0,1.0,919,0,1129,0
19355,919,919,1.0,1.0,1.0,919,0,1129,0
19382,919,919,1.0,1.0,1.0,919,0,1129,0
19410,919,919,1.0,1.0,1.0,919,0,1129,0
19437,919,919,1.0,1.0,1.0,919,0,1129,0
19464,919,919,1.0,1.0,1.0,919,0,1129,0
19492,919,919,1.0,1.0,1.0,919,0,1129,0
19519,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19546,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19574,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19601,919,919,0.9990234375,0.998911860718172,0.9991142604074402,918,1,1128,1
19628,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
19655,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
19683,919,919,0.998046875,0.9978237214363439,0.9982285208148804,917,2,1127,2
19710,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
19737,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
19765,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
19792,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
19819,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
19847,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
19874,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
19901,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
19928,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
19956,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
19983,919,919,0.9970703125,0.9967355821545157,0.9973427812223207,916,3,1126,3
20010,919,919,0.9951171875,0.9945593035908596,0.995571302037201,914,5,1124,5
20038,919,919,0.9951171875,0.9945593035908596,0.995571302037201,914,5,1124,5
20065,919,919,0.9951171875,0.9945593035908596,0.995571302037201,914,5,1124,5
